ID,Species Name
68078,Hypsopanchax stiassnyae
9694,Hypsopanchax zebra
26816,Hypsophrys nematopus
12321,Hypsophrys nicaraguensis
4241,Hypsopsetta guttulata
61915,Hypsopsetta macrocephala
3633,Hypsurus caryi
3648,Hypsypops rubicundus
47958,Hyrcanogobius bergi
3634,Hysterocarpus traskii
52680,Hysteronotus megalostomus
5930,Iago garricki
66623,Iago mangalorensis
5929,Iago omanensis
62346,Iberochondrostoma almacai
9940,Iberochondrostoma lemmingii
9765,Iberochondrostoma lusitanicum
63569,Iberochondrostoma olisiponense
62726,Iberochondrostoma oretanum
9807,Iberocypris palaciosi
4099,Icelinus borealis
4100,Icelinus burchami
4101,Icelinus cavifrons
4102,Icelinus filamentosus
4103,Icelinus fimbriatus
23918,Icelinus japonicus
64748,Icelinus limbaughi
4104,Icelinus oculatus
61296,Icelinus pietschi
4105,Icelinus quadriseriatus
4106,Icelinus tenuis
61295,Icelus armatus
4107,Icelus bicornis
23906,Icelus canaliculatus
23905,Icelus cataphractus
60024,Icelus ecornis
50794,Icelus euryops
23904,Icelus gilberti
23907,Icelus mandibularis
23911,Icelus ochotensis
23910,Icelus perminovi
50359,Icelus rastrinoides
63392,Icelus sekii
4108,Icelus spatula
4109,Icelus spiniger
50360,Icelus stenosomus
60023,Icelus toyamensis
51497,Icelus uncinalis
15671,Ichthyapus acuticeps
64620,Ichthyapus insularis
2647,Ichthyapus ophioneus
63604,Ichthyapus platyrhynchus
13909,Ichthyapus selachops
17399,Ichthyapus vulturis
5251,Ichthyborus besse
11224,Ichthyborus congolensis
5253,Ichthyborus monodi
11225,Ichthyborus ornatus
5252,Ichthyborus quadrilineatus
61276,Ichthyocampus bikiniensis
11808,Ichthyocampus carce
23142,Ichthyococcus australis
22718,Ichthyococcus elongatus
24486,Ichthyococcus intermedius
57233,Ichthyococcus irregularis
1804,Ichthyococcus ovatus
59936,Ichthyococcus parini
11689,Ichthyococcus polli
13054,Ichthyoelephas humeralis
51423,Ichthyoelephas longirostris
2514,Ichthyomyzon bdellium
2515,Ichthyomyzon castaneus
2516,Ichthyomyzon fossor
2517,Ichthyomyzon gagei
2518,Ichthyomyzon greeleyi
2519,Ichthyomyzon unicuspis
14433,Ichthyscopus barbatus
10856,Ichthyscopus fasciatus
10857,Ichthyscopus insperatus
58184,Ichthyscopus lebeck
62129,Ichthyscopus malacopterus
59436,Ichthyscopus nigripinnis
69126,Ichthyscopus pollicaris
23561,Ichthyscopus sannio
56515,Ichthyscopus spinosus
7118,Icichthys australis
3922,Icichthys lockingtoni
3929,Icosteus aenigmaticus
6185,Ictalurus australis
47360,Ictalurus balsanus
47361,Ictalurus dugesii
3019,Ictalurus furcatus
3020,Ictalurus lupus
66263,Ictalurus meridionalis
6186,Ictalurus mexicanus
48393,Ictalurus ochoterenai
3024,Ictalurus pricei
290,Ictalurus punctatus
2992,Ictiobus bubalus
2993,Ictiobus cyprinellus
60763,Ictiobus labiosus
12301,Ictiobus meridionalis
2994,Ictiobus niger
11585,Idiacanthus antrostomus
6970,Idiacanthus atlanticus
11828,Idiacanthus fasciola
64028,Idiastion hageyi
48707,Idiastion kyphos
47873,Idiastion pacificum
46977,Idiolophorhynchus andriashevi
7431,Idiolychnus urolampus
46103,Idiotropiscis australe
46122,Idiotropiscis larsonae
62171,Idiotropiscis lumnitzeri
51955,Iguanodectes adujai
51946,Iguanodectes geisleri
52562,Iguanodectes gracilis
52563,Iguanodectes polylepis
53323,Iguanodectes purusii
57992,Iguanodectes rachovii
26466,Iguanodectes spilurus
52564,Iguanodectes variatus
48470,Iheringichthys labrosus
48471,Iheringichthys megalops
66497,Iheringichthys syi
54014,Ijimaia antillarum
23356,Ijimaia dofleini
60527,Ijimaia fowleri
8088,Ijimaia loppei
7443,Ijimaia plicatellus
27980,Iksookimia hugowolfeldi
27981,Iksookimia koreensis
27979,Iksookimia longicorpa
27982,Iksookimia pumila
27975,Iksookimia yongdokensis
1625,Ilisha africana
1626,Ilisha amazonica
26706,Ilisha compressa
1627,Ilisha elongata
1628,Ilisha filigera
1629,Ilisha fuerthii
1630,Ilisha kampeni
27617,Ilisha lunula
1631,Ilisha macrogaster
1632,Ilisha megaloptera
1633,Ilisha melastoma
1634,Ilisha novacula
1635,Ilisha obfuscata
1636,Ilisha pristigastroides
1637,Ilisha sirishae
1638,Ilisha striatula
12894,Iluocoetes fimbriatus
58378,Ilyodon cortesae
11946,Ilyodon furcidens
46434,Ilyodon lennoni
46435,Ilyodon whitei
60988,Ilyodon xantusi
54785,Ilyophis arx
54784,Ilyophis blachei
9103,Ilyophis brunneus
52411,Ilyophis nigeli
52388,Ilyophis robinsae
61180,Ilyophis saldanhai
3880,Ilypnus gilberti
61322,Ilypnus luculentus
48421,Imparfinis borodini
48399,Imparfinis cochabambae
48402,Imparfinis guttatus
57676,Imparfinis hasemani
47789,Imparfinis hollandi
48420,Imparfinis lineatus
53245,Imparfinis longicaudus
48423,Imparfinis microps
48424,Imparfinis minutus
27765,Imparfinis mirini
64560,Imparfinis mishky
48425,Imparfinis nemacheir
53217,Imparfinis parvus
57669,Imparfinis pijpersi
48427,Imparfinis piperatus
57666,Imparfinis pristos
57667,Imparfinis pseudonemacheir
57668,Imparfinis schubarti
48428,Imparfinis spurrellii
48429,Imparfinis stictonotus
66379,Imparfinis timana
66380,Imparfinis usmai
25265,Incara multisquamatus
7958,Indobatis ori
24554,Indoreonectes evezardi
58213,Indostomus crocodilus
4321,Indostomus paradoxus
58055,Indostomus spinosus
10778,Inegocia harrisii
10335,Inegocia japonica
65425,Inegocia ochiaii
5611,Iniistius aneitensis
59859,Iniistius auropunctatus
57870,Iniistius baldwini
14342,Iniistius bimaculatus
66975,Iniistius brevipinnis
5612,Iniistius celebicus
57871,Iniistius cyanifrons
10501,Iniistius dea
66411,Iniistius evides
58754,Iniistius geisha
63440,Iniistius griffithsi
11673,Iniistius jacksonensis
23517,Iniistius melanopus
66868,Iniistius naevus
5613,Iniistius pavo
7747,Iniistius pentadactylus
66414,Iniistius spilonotus
56574,Iniistius trivittatus
23536,Iniistius twistii
7766,Iniistius umbrilatus
23538,Iniistius verrens
59063,Inimicus brachyrhynchus
12031,Inimicus caledonicus
10637,Inimicus cuvieri
5826,Inimicus didactylus
6403,Inimicus filamentosus
59060,Inimicus gruzovi
6386,Inimicus japonicus
23892,Inimicus joubini
10537,Inimicus sinensis
59062,Inimicus smirnovi
54670,Inlecypris jayarami
12388,Inpaichthys kerri
15424,Insentiraja laxipella
15422,Insentiraja subtilispinosa
8857,Interochromis loocki
50196,Iodotropheus declivitas
8349,Iodotropheus sprengerae
8350,Iodotropheus stuartgranti
65065,Ioichthys kashkini
53451,Iotabrycon praecox
2795,Iotichthys phlegethontis
9152,Ipnops agassizii
58767,Ipnops meadi
24635,Ipnops murrayi
52932,Iracema caiana
7780,Iracundus signifer
47111,Iranocichla hormuzensis
69029,Iranocichla persa
22673,Iriatherina werneri
24062,Irolita waitii
63976,Irolita westraliensis
9368,Irvineia orientalis
9367,Irvineia voltae
397,Isacia conceptionis
48858,Isbrueckerichthys alipionis
63012,Isbrueckerichthys calvus
48859,Isbrueckerichthys duseni
61590,Isbrueckerichthys epakmos
63011,Isbrueckerichthys saxicola
22930,Ischikauia steenackeri
5077,Isichthys henryi
696,Isistius brasiliensis
697,Isistius plutodus
22863,Iskandaria kuschakewitschi
23365,Iso flosmaris
15555,Iso hawaiiensis
16848,Iso natalensis
15558,Iso nesiotes
15557,Iso rhothophilus
5834,Isocirrhitus sexfasciatus
891,Isogomphodon oxyrhynchus
1179,Isopisthus parvipinnis
14018,Isopisthus remifer
4242,Isopsetta isolepis
14169,Isorineloricaria spinosissima
26763,Isthmoheros tuyrensis
8043,Istiblennius bellus
27247,Istiblennius colei
7562,Istiblennius dussumieri
6049,Istiblennius edentulus
27245,Istiblennius flaviumbrinus
6050,Istiblennius lineatus
13761,Istiblennius meleagris
27237,Istiblennius muelleri
27015,Istiblennius pox
23697,Istiblennius rivulatus
27016,Istiblennius spilotus
27195,Istiblennius steindachneri
25453,Istiblennius unicolor
7832,Istiblennius zebra
4336,Istigobius campbelli
4328,Istigobius decoratus
25201,Istigobius diadema
4327,Istigobius goldmanni
4335,Istigobius hoesei
1102,Istigobius hoshinonis
69114,Istigobius murdyi
4325,Istigobius nigroocellatus
4322,Istigobius ornatus
4324,Istigobius rigilius
4337,Istigobius spence
217,Istiompax indica
78,Istiophorus albicans
77,Istiophorus platypterus
752,Isurus oxyrinchus
753,Isurus paucus
67140,Ituglanis agreste
48663,Ituglanis amazonicus
67590,Ituglanis apteryx
67722,Ituglanis australis
62237,Ituglanis bambui
68013,Ituglanis boitata
62979,Ituglanis cahyensis
68648,Ituglanis compactus
48679,Ituglanis eichorniarum
62238,Ituglanis epikarsticus
48112,Ituglanis gracilior
58380,Ituglanis guayaberensis
48693,Ituglanis herberti
66628,Ituglanis ina
48701,Ituglanis laticeps
62695,Ituglanis macunaima
63702,Ituglanis mambai
48709,Ituglanis metae
62279,Ituglanis nebulosus
63405,Ituglanis paraguassuensis
53629,Ituglanis parahybae
48716,Ituglanis parkoi
60294,Ituglanis passensis
48718,Ituglanis proops
62239,Ituglanis ramiroi
55295,Itycirrhitus wilhelmi
11027,Ivindomyrus marchei
10883,Ivindomyrus opdenboschi
50563,Ixinandria steinbachi
66688,Japigny kirschbaum
9063,Japonoconger africanus
58528,Japonoconger caribbeus
58543,Japonoconger sivicolus
15578,Japonolaeops dentatus
23813,Japonolycodes abei
55074,Javichthys kailolae
59774,Jaydia albomarginatus
14881,Jaydia argyrogaster
9239,Jaydia carinatus
60377,Jaydia catalai
5751,Jaydia ellioti
67824,Jaydia erythrophthalma
56482,Jaydia hungi
8231,Jaydia lineata
11666,Jaydia melanopus
27483,Jaydia novaeguineae
57980,Jaydia photogaster
6600,Jaydia poeciloptera
59185,Jaydia quartus
8011,Jaydia queketti
59514,Jaydia smithi
59187,Jaydia striata
60376,Jaydia striatodes
60414,Jaydia tchefouensis
58304,Jaydia truncata
5442,Jeboehlkia gladifer
1461,Jenkinsia lamprotaenia
1462,Jenkinsia majua
1463,Jenkinsia parvula
1464,Jenkinsia stolifera
53090,Jenynsia alternimaculata
64007,Jenynsia diphyes
53089,Jenynsia eigenmanni
53091,Jenynsia eirmostigma
11958,Jenynsia lineata
67179,Jenynsia luxata
53088,Jenynsia maculata
54765,Jenynsia multidentata
53087,Jenynsia obscura
59729,Jenynsia onca
53093,Jenynsia sanctaecatarinae
62690,Jenynsia tucumana
53092,Jenynsia unitaenia
60204,Jenynsia weitzmani
58524,Jinshaia abbreviata
66438,Jinshaia niulanjiangensis
55403,Jinshaia sinensis
7785,Johnius amblycephalus
15234,Johnius australis
5520,Johnius belangerii
15263,Johnius borneensis
15916,Johnius cantori
15236,Johnius carouna
4647,Johnius carutta
10544,Johnius coitor
15919,Johnius distinctus
28016,Johnius dorsalis
6530,Johnius dussumieri
16428,Johnius elongatus
55174,Johnius fasciatus
27988,Johnius fuscolineatus
13430,Johnius gangeticus
13667,Johnius glaucus
7796,Johnius goldmani
15925,Johnius grypotus
15244,Johnius heterolepis
15246,Johnius hypostoma
13097,Johnius laevis
15248,Johnius latifrons
10348,Johnius macropterus
15249,Johnius macrorhynus
66555,Johnius majan
15929,Johnius mannarensis
15436,Johnius novaeguineae
61345,Johnius novaehollandiae
15437,Johnius pacificus
58329,Johnius philippinus
15448,Johnius plagiostoma
12051,Johnius trachycephalus
15257,Johnius trewavasae
15259,Johnius weberi
12310,Johnrandallia nigrirostris
48335,Johnsonina eriomma
3209,Jordanella floridae
4110,Jordania zonope
338,Joturus pichardi
8607,Julidochromis dickfeldi
68256,Julidochromis marksmithi
8608,Julidochromis marlieri
8609,Julidochromis ornatus
8610,Julidochromis regani
8611,Julidochromis transcriptus
27934,Jupiaba abramoides
50949,Jupiaba acanthogaster
64954,Jupiaba ajuricaba
51820,Jupiaba anterior
51060,Jupiaba anteroides
58109,Jupiaba apenima
51059,Jupiaba asymmetrica
58111,Jupiaba atypindi
65266,Jupiaba citrina
63568,Jupiaba elassonaktis
51054,Jupiaba essequibensis
65098,Jupiaba iasy
27942,Jupiaba keithi
64945,Jupiaba kurua
27944,Jupiaba maroniensis
27943,Jupiaba meunieri
50946,Jupiaba minor
51056,Jupiaba mucronata
27941,Jupiaba ocellata
65099,Jupiaba paranatinga
50914,Jupiaba pinnata
58113,Jupiaba pirana
62182,Jupiaba poekotero
51057,Jupiaba polylepis
58114,Jupiaba poranga
50915,Jupiaba potaroensis
51055,Jupiaba scologaster
58116,Jupiaba yarina
51058,Jupiaba zonata
549,Jurengraulis juruensis
219,Kajikia albida
223,Kajikia audax
63815,Kali colubrina
63810,Kali falx
16919,Kali indica
65579,Kali kerberti
16920,Kali macrodon
16924,Kali macrura
22607,Kali parri
17395,Kalimantania lawak
15311,Kalyptatherina helodes
50291,Kalyptodoras bahiensis
11677,Kamoharaia megastoma
12763,Kanekonia florida
69103,Kanekonia leichhardti
12762,Kanekonia pelta
12556,Kanekonia queenslandica
5059,Kaperangus microlepis
46363,Karalepis stewarti
4574,Karalla daura
6372,Karalla dussumieri
59839,Karsten totoyensis
61166,Kasatkia memorabilis
54971,Kasatkia seigeli
13671,Kathala axillaris
3706,Kathetostoma albigutta
3707,Kathetostoma averruncus
65946,Kathetostoma binigrasella
56514,Kathetostoma canaster
7496,Kathetostoma cubanum
61206,Kathetostoma fluviatilis
12920,Kathetostoma giganteum
14434,Kathetostoma laeve
14435,Kathetostoma nigrofasciatum
62110,Katibasia insidiosa
47038,Katria katria
107,Katsuwonus pelamis
17389,Kaupichthys atronasus
17390,Kaupichthys brachychirus
25703,Kaupichthys diodontus
2606,Kaupichthys hyoproroides
58825,Kaupichthys japonicus
2607,Kaupichthys nuchalis
46151,Kaupus costatus
68556,Kelloggella avaiki
22466,Kelloggella cardinalis
65168,Kelloggella disalvoi
55266,Kelloggella oligolepis
22471,Kelloggella quindecimfasciata
61323,Kelloggella tricuspidata
24254,Kentrocapros aculeatus
54962,Kentrocapros eco
24261,Kentrocapros flavofasciatus
23120,Kentrocapros rosapinto
61519,Kenyaconger heemstrai
53832,Kertomichthys blastorhinos
52456,Kestratherina brevirostris
52340,Kestratherina esox
23392,Ketengus typus
27289,Kichulchoia brevifasciata
61783,Kihnichthys ufermanni
10711,Kimberleyeleotris hutchinsi
10712,Kimberleyeleotris notata
46154,Kimblaeus bassensis
10484,Kiunga ballochi
62297,Kiunga bleheri
48823,Klausewitzia ritae
11051,Kneria angolensis
11052,Kneria ansorgii
11815,Kneria auriculata
11054,Kneria katangae
11055,Kneria maydelli
11056,Kneria paucisquamata
11057,Kneria polli
51462,Kneria ruaha
51465,Kneria rukwaensis
11058,Kneria sjolandersi
11060,Kneria stappersii
51459,Kneria uluguru
11062,Kneria wittei
66346,Knipowitschia byblisia
58051,Knipowitschia cameliae
14505,Knipowitschia caucasica
66347,Knipowitschia caunosi
26441,Knipowitschia croatica
46534,Knipowitschia ephesi
10784,Knipowitschia goerneri
47959,Knipowitschia iljini
16295,Knipowitschia longecaudata
59351,Knipowitschia mermere
10785,Knipowitschia milleri
64043,Knipowitschia montenegrina
46536,Knipowitschia mrakovcici
25978,Knipowitschia panizzae
6341,Knipowitschia punctatissima
62436,Knipowitschia radovici
6342,Knipowitschia thessala
64782,Knodus borki
51148,Knodus breviceps
51268,Knodus caquetae
51266,Knodus chapadae
51272,Knodus delta
65766,Knodus dorsomaculatus
67661,Knodus figueiredoi
51271,Knodus gamma
62337,Knodus geryi
27929,Knodus heteresthes
51267,Knodus hypopterus
63093,Knodus longus
51149,Knodus megalops
49392,Knodus meridae
53324,Knodus mizquae
51150,Knodus moenkhausii
51258,Knodus orteguasae
63495,Knodus pasco
51270,Knodus savannensis
61052,Knodus septentrionalis
63896,Knodus shinahota
51273,Knodus smithi
64006,Knodus tiquiensis
51269,Knodus victoriae
23558,Kochichthys flavofasciatus
64120,Kolpotocheirodon figueiredoi
58306,Kolpotocheirodon theloura
6324,Konia dikume
6325,Konia eisentrauti
1609,Konosirus punctatus
66615,Kopua japonica
60715,Kopua kuiteri
47431,Kopua nuimata
69267,Kopua vermiculata
59971,Koreocobitis naktongensis
25590,Koreocobitis rotundicaudata
10363,Kottelatia brittani
64813,Kottelatlimia hipporhynchos
52310,Kottelatlimia katik
23023,Kottelatlimia pristes
7242,Koumansetta hectori
68976,Koumansetta hoesei
5478,Koumansetta rainfordi
22497,Kraemeria bryani
15877,Kraemeria cunicularia
60792,Kraemeria galatheaensis
60791,Kraemeria merensis
60799,Kraemeria nuda
9966,Kraemeria samoensis
23680,Kraemeria tongaensis
6997,Krefftichthys anderssoni
10018,Kribia kribensis
10020,Kribia leonensis
10021,Kribia nana
10022,Kribia uellensis
47068,Krobia guianensis
12267,Krobia itanyi
67180,Krobia petitella
66454,Krobia xinguensis
48860,Kronichthys heylandi
48920,Kronichthys lacerta
48861,Kronichthys subteres
26781,Kronoheros umbrifer
23811,Krusensterniella maculata
23809,Krusensterniella multispinosa
23810,Krusensterniella notabilis
47888,Krusensterniella pavlovskii
66617,Kryptoglanis shajii
49734,Kryptolebias brasiliensis
49738,Kryptolebias campelloi
49739,Kryptolebias caudomarginatus
63566,Kryptolebias gracilis
66228,Kryptolebias hermaphroditus
3213,Kryptolebias marmoratus
57627,Kryptolebias ocellatus
62097,Kryptolebias sepia
12012,Kryptophanaron alfredi
59736,Kryptopterus baramensis
10920,Kryptopterus bicirrhis
26722,Kryptopterus cheveyi
16139,Kryptopterus cryptopterus
59741,Kryptopterus dissitus
61822,Kryptopterus geminus
59737,Kryptopterus hesperius
23092,Kryptopterus lais
23093,Kryptopterus limpok
23095,Kryptopterus lumholtzi
11991,Kryptopterus macrocephalus
23097,Kryptopterus minor
23101,Kryptopterus mononema
23102,Kryptopterus palembangensis
62299,Kryptopterus paraschilbeides
62006,Kryptopterus piperatus
23109,Kryptopterus sabanus
23104,Kryptopterus schilbeides
67132,Kryptopterus vitreolus
9905,Kuhlia caudavittata
60749,Kuhlia malo
5789,Kuhlia marginata
5790,Kuhlia mugil
14917,Kuhlia munda
55302,Kuhlia nutabunda
60750,Kuhlia petiti
7715,Kuhlia rupestris
60751,Kuhlia salelea
5157,Kuhlia sandvicensis
66265,Kuhlia sauvagii
60748,Kuhlia xenura
14045,Kuiterichthys furcipilis
27168,Kumba calvifrons
27169,Kumba dentoni
27170,Kumba gymnorhynchus
16823,Kumba hebetata
23187,Kumba japonica
27171,Kumba maculisquama
58851,Kumba musorstom
27172,Kumba punctulata
8469,Kumococius rodericensis
27120,Kuronezumia bubonis
23197,Kuronezumia dara
69349,Kuronezumia endoi
10241,Kuronezumia leonis
16273,Kuronezumia macronema
58933,Kuronezumia paepkei
52272,Kuronezumia pallida
4436,Kurtus gulliveri
4437,Kurtus indicus
64481,Kyonemichthys rumengani
3595,Kyphosus azureus
5804,Kyphosus bigibbus
5805,Kyphosus cinerascens
13024,Kyphosus cornelii
12230,Kyphosus elegans
66719,Kyphosus gladius
62423,Kyphosus hawaiiensis
1064,Kyphosus incisor
54425,Kyphosus lutescens
3598,Kyphosus ocyurus
62424,Kyphosus pacificus
66546,Kyphosus sandwicensis
2498,Kyphosus sectatrix
12723,Kyphosus sydneyanus
5806,Kyphosus vaigiensis
2433,Labeo alluaudi
50741,Labeo alticentralis
7738,Labeo altivelis
23933,Labeo angra
11525,Labeo annectens
11526,Labeo ansorgii
11527,Labeo baldasseronii
60233,Labeo barbatulus
11528,Labeo barbatus
12075,Labeo bata
11529,Labeo batesii
23949,Labeo boga
13169,Labeo boggut
11530,Labeo bottegi
11531,Labeo boulengeri
5291,Labeo brachypoma
13170,Labeo caeruleus
5151,Labeo calbasu
65397,Labeo camerunensis
5129,Labeo capensis
65398,Labeo chariensis
12102,Labeo chrysophekadion
11536,Labeo congoro
2434,Labeo coubie
54681,Labeo curchius
5290,Labeo curriei
50759,Labeo cyclopinnis
11538,Labeo cyclorhynchus
5409,Labeo cylindricus
11539,Labeo degeni
50751,Labeo dhonti
13631,Labeo dussumieri
23972,Labeo dyocheilus
17397,Labeo erythropterus
50356,Labeo falcipinnis
68777,Labeo filiferus
10433,Labeo fimbriatus
6123,Labeo fisheri
11542,Labeo forskalii
11543,Labeo fuelleborni
62771,Labeo fulakariensis
10254,Labeo gonius
11546,Labeo greenii
11547,Labeo gregorii
11548,Labeo horie
54682,Labeo indramontri
13172,Labeo kawrus
50728,Labeo kibimbi
11552,Labeo kirkii
13173,Labeo kontius
68948,Labeo latebra
11553,Labeo lineatus
67398,Labeo lividus
11669,Labeo longipinnis
50735,Labeo lualabaensis
11556,Labeo lukulae
50731,Labeo luluae
11558,Labeo lunatus
23986,Labeo macmahoni
11559,Labeo macrostoma
50354,Labeo maleboensis
64044,Labeo meroensis
5411,Labeo mesops
63047,Labeo microphthalmus
11560,Labeo mokotoensis
11561,Labeo molybdinus
52597,Labeo moszkowskii
23987,Labeo nandina
11562,Labeo nasus
68778,Labeo nigrescens
50755,Labeo nigricans
23988,Labeo nigripinnis
4636,Labeo niloticus
11672,Labeo nunensis
13176,Labeo pangusia
2435,Labeo parvus
11565,Labeo pellegrini
62098,Labeo percivali
54662,Labeo pierrei
25194,Labeo pietschmanni
50743,Labeo polli
13177,Labeo porcellus
13179,Labeo potail
50734,Labeo quadribarbis
24024,Labeo rajasthanicus
50737,Labeo rectipinnis
50740,Labeo reidi
66121,Labeo ricnorhynchus
82,Labeo rohita
11570,Labeo rosae
5289,Labeo roseopunctatus
5288,Labeo rouaneti
11571,Labeo rubromaculatus
11574,Labeo ruddi
50317,Labeo sanagaensis
6124,Labeo seeberi
2436,Labeo senegalensis
50745,Labeo simpsoni
11578,Labeo sorex
13181,Labeo stolizkae
11582,Labeo trigliceps
24030,Labeo udaipurensis
7577,Labeo umbratus
11588,Labeo victorianus
11589,Labeo weeksii
12708,Labeo werneri
8389,Labeo worthingtoni
50490,Labeo yunnanensis
11274,Labeobarbus acuticeps
56331,Labeobarbus acutirostris
4818,Labeobarbus aeneus
11279,Labeobarbus alluaudi
11282,Labeobarbus altianalis
11624,Labeobarbus altipinnis
11625,Labeobarbus ansorgii
11829,Labeobarbus aspius
62113,Labeobarbus axelrodi
11308,Labeobarbus batesii
11627,Labeobarbus beso
11634,Labeobarbus boulengeri
11628,Labeobarbus brauni
56364,Labeobarbus brevicephalus
11318,Labeobarbus brevispinis
11320,Labeobarbus bynni
11325,Labeobarbus cardozoi
11331,Labeobarbus caudovittatus
54455,Labeobarbus clarkeae
50870,Labeobarbus claudinae
11339,Labeobarbus codringtonii
11341,Labeobarbus compiniei
56361,Labeobarbus crassibarbis
56371,Labeobarbus dainellii
11344,Labeobarbus dartevellei
54618,Labeobarbus dimidiatus
11630,Labeobarbus ensifer
11349,Labeobarbus ensis
12681,Labeobarbus ethiopicus
11353,Labeobarbus fasolt
11631,Labeobarbus fimbriatus
11356,Labeobarbus gananensis
11357,Labeobarbus gestetneri
11358,Labeobarbus girardi
56370,Labeobarbus gorgorensis
56366,Labeobarbus gorguari
5300,Labeobarbus gruveli
11361,Labeobarbus gulielmi
11364,Labeobarbus habereri
11366,Labeobarbus huloti
11370,Labeobarbus humphri
11371,Labeobarbus intermedius
11632,Labeobarbus iphthimostoma
11373,Labeobarbus iturii
11633,Labeobarbus jaegeri
5416,Labeobarbus johnstonii
63506,Labeobarbus jubae
11377,Labeobarbus jubbi
4673,Labeobarbus kimberleyensis
5296,Labeobarbus lagensis
68144,Labeobarbus latirostris
11635,Labeobarbus leleupanus
11636,Labeobarbus longidorsalis
11387,Labeobarbus longifilis
56360,Labeobarbus longissimus
11390,Labeobarbus lucius
11637,Labeobarbus lufupensis
11398,Labeobarbus macroceps
11638,Labeobarbus macrolepidotus
11399,Labeobarbus macrolepis
56369,Labeobarbus macrophtalmus
11401,Labeobarbus malacanthus
11403,Labeobarbus marequensis
11639,Labeobarbus mariae
11640,Labeobarbus maroccanus
68145,Labeobarbus matris
11409,Labeobarbus mawambi
11410,Labeobarbus mawambiensis
11411,Labeobarbus mbami
56363,Labeobarbus megastoma
11413,Labeobarbus microbarbis
11414,Labeobarbus micronema
11415,Labeobarbus microterolepis
11419,Labeobarbus mirabilis
11423,Labeobarbus mungoensis
11426,Labeobarbus nanningsi
4689,Labeobarbus natalensis
56368,Labeobarbus nedgia
11641,Labeobarbus nelspruitensis
63696,Labeobarbus nthuwa
60392,Labeobarbus osseensis
11439,Labeobarbus oxyrhynchus
11440,Labeobarbus pagenstecheri
2421,Labeobarbus parawaldroni
11443,Labeobarbus paucisquamatus
11642,Labeobarbus pellegrini
5299,Labeobarbus petitjeani
56365,Labeobarbus platydorsus
11446,Labeobarbus platyrhinus
11643,Labeobarbus platystomus
67397,Labeobarbus pojeri
11449,Labeobarbus polylepis
11451,Labeobarbus progenys
11644,Labeobarbus pungweensis
11462,Labeobarbus reinii
11404,Labeobarbus rhinoceros
11463,Labeobarbus rhinophorus
54460,Labeobarbus robertsi
11464,Labeobarbus rocadasi
11466,Labeobarbus rosae
11469,Labeobarbus roylii
11645,Labeobarbus ruandae
11470,Labeobarbus ruasae
11646,Labeobarbus ruwenzorii
2424,Labeobarbus sacratus
11647,Labeobarbus sandersi
9540,Labeobarbus seeberi
11648,Labeobarbus semireticulatus
11474,Labeobarbus somereni
11476,Labeobarbus stappersii
11649,Labeobarbus steindachneri
11650,Labeobarbus stenostoma
56367,Labeobarbus surkis
11651,Labeobarbus tornieri
11495,Labeobarbus trachypterus
11499,Labeobarbus tropidolepis
56359,Labeobarbus truttiformis
56362,Labeobarbus tsanensis
11652,Labeobarbus upembensis
11502,Labeobarbus urotaenia
11653,Labeobarbus varicostoma
62121,Labeobarbus versluysii
11654,Labeobarbus werneri
11655,Labeobarbus wittei
5298,Labeobarbus wurtzi
54619,Labeobarbus xyrocheilus
69289,Labeotropheus artatorostris
68963,Labeotropheus chlorosiglos
2325,Labeotropheus fuelleborni
68964,Labeotropheus simoneae
2326,Labeotropheus trewavasae
9106,Labichthys carinatus
46951,Labichthys yanoi
3238,Labidesthes sicculus
68440,Labidesthes vanhyningi
2327,Labidochromis caeruleus
2328,Labidochromis chisumulae
2329,Labidochromis flavigulis
2330,Labidochromis freibergi
2331,Labidochromis gigas
2332,Labidochromis heterodon
2333,Labidochromis ianthinus
2334,Labidochromis lividus
2335,Labidochromis maculicauda
8351,Labidochromis mathotho
2336,Labidochromis mbenjii
2337,Labidochromis mylodon
2338,Labidochromis pallidus
2339,Labidochromis shiranus
2340,Labidochromis strigatus
8352,Labidochromis textilis
2341,Labidochromis vellicans
2342,Labidochromis zebroides
65879,Labiobarbus cyanopareja
17400,Labiobarbus fasciatus
12064,Labiobarbus festivus
54684,Labiobarbus lamellifer
25195,Labiobarbus leptocheilus
60498,Labiobarbus lineatus
17402,Labiobarbus ocellatus
17411,Labiobarbus sabanus
27192,Labiobarbus siamensis
59000,Labracinus atrofasciatus
12662,Labracinus cyclophthalmus
14998,Labracinus lineatus
6623,Labracoglossa argenteiventris
12683,Labracoglossa nitida
5109,Labrichthys unilineatus
64873,Labrisomus conditus
59789,Labrisomus cricota
55258,Labrisomus fernandezianus
46661,Labrisomus jenkinsi
8295,Labrisomus multiporosus
3735,Labrisomus nuchipinnis
55259,Labrisomus philippii
60826,Labrisomus pomaspilus
54353,Labrisomus socorroensis
54354,Labrisomus wigginsi
8297,Labrisomus xanti
5650,Labroides bicolor
5459,Labroides dimidiatus
5651,Labroides pectoralis
7765,Labroides phthirophagus
23530,Labroides rubrolabiatus
4863,Labropsis alleni
4868,Labropsis australis
4866,Labropsis manabei
4867,Labropsis micronesica
4864,Labropsis polynesica
4865,Labropsis xanthonota
572,Labrus bergylta
